candidate_id,restaurant_name,current_image_url,source_provider,source_type,owner_promotional_image_likely,third_party_indicator,watermark_or_credit,operational_risk,recommended_action,decision_reason
busan-F-00314,개금밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095016120_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00316,금수복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613095933451_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00319,동래할매파전,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613102734246_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00320,물꽁식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613103828538_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00321,박옥희할매집원조복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613104626061_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00322,배종관동래삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417101857747,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00323,백구당,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613105612900_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00324,부산명물횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613131233567_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00325,비엔씨,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613132128202_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00327,서울깍두기,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613132725801_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00329,신발원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613133243687_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00330,신창국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613133632663_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00331,신흥관,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613134515049_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00332,옛날오막집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613135150498_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00334,초원복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613135851405_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00335,평산옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613144231653_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00337,해운대소문난암소갈비집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165118483_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00339,머그디저트랩,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165701228_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00340,무슈뱅상,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418112726853,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00343,브리앙,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613171951255_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00345,모모스커피,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613173346368_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00346,베르크로스터스,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174142673_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00347,블랙업커피,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174426706_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00348,히떼로스터리,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613175240521_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00351,토북베이커리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415173022243_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00352,카페호밀,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416104638891_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00353,고향연화,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105926870_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00354,대성칼치찌개구이,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111045673_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00355,무진장횟집 기장점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111916488_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00356,올바릇식당 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416142348310_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00357,알천순대곱창전골전문점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416152751004_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00358,태화반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153901728_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00359,팔레트,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416154834100_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00360,공담 파스타,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417091749698_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00361,배종관동래삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417101857747_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00362,신가네 호떡 김밥 떡볶이,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417103903563_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00363,칙투칙,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417110222327_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00364,프랑스 과자점  브리앙,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417113010113_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00365,기장손칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417130710913_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00366,두번째 늘해랑,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417134039028_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00367,베르크로스터스,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417134640835_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00368,코르 파스타 바,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417145812364_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00369,곰보식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417160043995_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00370,611WoodFire,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418091923719_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00371,골목포차,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418095202742_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00372,뉼리 광안리점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418103340192_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00373,다이도코로 광안리본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418110041026_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00374,더스모코,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418110738039_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00375,램지,https://www.visitbusan.net/uploadImgs/files/cntnts/20250529125315121_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00376,무슈뱅상,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418112726853_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00377,샤브남바완,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418113753614_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00378,아웃트로 바이 비토,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418114912249_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00379,제로베이스,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418130407601_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00380,고등어다찌  연산본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418132720308_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00381,재기돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143354206_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00382,그리다부부,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419090634454_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00383,동화반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419093503992_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00384,연경재,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110121584_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00385,김정연분식 면옥향천,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419131021388_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00386,랩24 바이 쿠무다,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135409622_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00387,르도헤,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135826203_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00388,모리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419140242960_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00389,비비비당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419155611699_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00390,소공간,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419164740169_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00391,쇼진,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419165347836_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00392,우봉 샤브 청사포점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419175312314_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00393,초필살돼지구이 해운대 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422093323560_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00394,하레마,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422100016453_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00395,백가백반,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408092958955_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00396,밀양갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408093648041_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00397,가야포차선지국밥 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094027003_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00398,30년전통가마솥석쇠돼지갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094429754_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
